,label,message,msg_new
160,0,社区经典-QQ会员温馨提示：为保障您正常享有会员服务，本月将免费收到不超11条短信腾讯客服0755-83763333,社区 经典 - QQ 会员 温馨 提示 ： 为 保障 您 正常 享有 会员 服务 ， 本月 将 免费 收到 不超 11 条 短信 腾讯 客服 0755 - 83763333
161,1,亲爱的掌柜，您的直通车“极品飞车推广计划 04-04 22:47”推广计划即将到达日限额，请您根据推广的实际情况进行调整。【淘宝网】,亲爱 的 掌柜 ， 您 的 直通车 “ 极品飞车 推广 计划   04 - 04   22 : 47 ” 推广 计划 即将 到达 日 限额 ， 请 您 根据 推广 的 实际 情况 进行 调整 。 【 淘宝网 】
162,1,3月10日绿城迎战亚泰，绿城进几球就送几个ipad mini！还有IPhone5等你拿！详情于 wap.500.com 查看【500彩票网】,3 月 10 日 绿城 迎战 亚泰 ， 绿城 进几球 就 送 几个 ipad   mini ！ 还有 IPhone5 等你拿 ！ 详情 于   wap.500 . com   查看 【 500 彩票网 】
163,1,你好，大唐S18 4.5寸屏 （乐享话费包） 530.00   十台送一台  欲购从速  联系电话13919999908[兰州兴盛嘉源电子科技有限公司],你好 ， 大唐 S18   4.5 寸屏   （ 乐享 话费 包 ）   530.00       十台 送 一台     欲购从速     联系电话 13919999908 [ 兰州 兴盛 嘉源 电子科技 有限公司 ]
164,0,查询余额服务：您总账户余额为116.76元。详情为：主账户余额116.76元，副账户余额0.00元。温馨提示：主、副账户余额根据您账户进账和消费情况计算得出，所有消费（除通信账户支付业务或其他约定费用外）优先从副账户扣减。移动官网充值（ www.10086.cn），便捷安全，支持网银、支付宝、财付通等，更有超值折扣优惠，还可查询更多话费及产品信息。感谢您的使用，中国移动。,查询 余额 服务 ： 您 总 账户 余额 为 116.76 元 。 详情 为 ： 主 账户 余额 116.76 元 ， 副 账户 余额 0.00 元 。 温馨 提示 ： 主 、 副 账户 余额 根据 您 账户 进账 和 消费 情况 计算 得出 ， 所有 消费 （ 除 通信 账户 支付 业务 或 其他 约定 费用 外 ） 优先 从 副 账户 扣减 。 移动 官网 充值 （   www.10086 . cn ） ， 便捷 安全 ， 支持 网银 、 支付宝 、 财付 通等 ， 更 有 超值 折扣 优惠 ， 还 可 查询 更 多 话费 及 产品 信息 。 感谢您 的 使用 ， 中国移动 。
165,1,你好，我是金华达税务代理有限公司，本公司可向外代开各票据，如；国税，地税，通用机打，房屋租赁等等。。有需要13613070119蔡小姐,你好 ， 我 是 金华 达 税务代理 有限公司 ， 本 公司 可 向 外代 开 各 票据 ， 如 ； 国税 ， 地税 ， 通用机 打 ， 房屋 租赁 等等 。 。 有 需要 13613070119 蔡 小姐
166,1,公司注册2500全包，地址不过年检一千全包，代理记账167元/月网站www.dz126.com黄小姐18925204112【德智企业】,公司 注册 2500 全包 ， 地址 不过 年检 一千 全包 ， 代理 记账 167 元 / 月 网站 www . dz126 . com 黄 小姐 18925204112 【 德智 企业 】
167,1,幼升小，如高考，思维提升是法宝！沪上首届数学思维嘉年华，全面提升十大思维力，让宝宝从小聪明胜人一筹！免费体验4006217665【至慧学堂】,幼升 小 ， 如 高考 ， 思维 提升 是 法宝 ！ 沪 上 首届 数学 思维 嘉年华 ， 全面 提升 十大 思维力 ， 让 宝宝 从小 聪明 胜人一筹 ！ 免费 体验 4006217665 【 至慧 学堂 】
168,1,零抵 _ 押免担保，简单资料就可申请1到30万.2天到账（非民间）.电话：1 86637212 23-【可直接回复】,零抵   _   押免 担保 ， 简单 资料 就 可 申请 1 到 30 万 . 2 天到 账 （ 非 民间 ） . 电话 ： 1   86637212   23 - 【 可 直接 回复 】
169,1,长虹电视5月23-26日节能补贴未班车长虹一全场满千反百十节能补贴十商家补贴最高让利3000元，询15299508080【国美电器长虹专柜】,长虹 电视 5 月 23 - 26 日 节能 补贴 未 班车 长虹 一 全场 满千反 百十 节能 补贴 十 商家 补贴 最高 让利 3000 元 ， 询 15299508080 【 国美 电器 长虹 专柜 】
170,1,【天上掉下个Iphone5！】通信助手的众亲们，回对应数字设置优先接收的回执精品资讯：2、健康；4体育；6娱乐。成功设置可参与次月Iphone5和1000元话费抽奖。您还可登录 http://v1x.cn/V2X 设置，访问产生的流量费按标准收费。中国移动,【 天上掉 下个 Iphone5 ！ 】 通信 助手 的 众 亲们 ， 回 对应 数字 设置 优先 接收 的 回执 精品 资讯 ： 2 、 健康 ； 4 体育 ； 6 娱乐 。 成功 设置 可 参与 次 月 Iphone5 和 1000 元 话费 抽奖 。 您 还 可 登录   http : / / v1x . cn / V2X   设置 ， 访问 产生 的 流量 费 按 标准 收费 。 中国移动
171,1,意生下午盘中布局300223北京君正，明天开盘拉高5个点以上，请重点关注。如有盘中合力拉高着请来电07523106697王老师【意生公司】,意生 下午 盘中 布局 300223 北京 君正 ， 明天 开盘 拉高 5 个点 以上 ， 请 重点 关注 。 如 有 盘中 合力 拉高 着 请来 电 07523106697 王老师 【 意生 公司 】
172,1,【天上掉下个Iphone5！】通信助手的众亲们，回对应数字设置优先接收的回执精品资讯：2、健康；4体育；6娱乐。成功设置可参与次月Iphone5和1000元话费抽奖。您还可登录 http://v1x.cn/V2X 设置，访问产生的流量费按标准收费。中国移动,【 天上掉 下个 Iphone5 ！ 】 通信 助手 的 众 亲们 ， 回 对应 数字 设置 优先 接收 的 回执 精品 资讯 ： 2 、 健康 ； 4 体育 ； 6 娱乐 。 成功 设置 可 参与 次 月 Iphone5 和 1000 元 话费 抽奖 。 您 还 可 登录   http : / / v1x . cn / V2X   设置 ， 访问 产生 的 流量 费 按 标准 收费 。 中国移动
173,1,【手机软件推荐：天下趣闻】一只绵羊跳下悬崖身亡，1500只绵羊随后从同一处悬崖跳下。这是2013年3月发生在土耳其东部城市盖瓦什的一件新鲜事，想知道为什么吗？天下趣闻为你展示出乎意料的世界！点击下载 http://139url.cn/98r6hc,【 手机软件 推荐 ： 天下 趣闻 】 一只 绵羊 跳 下 悬崖 身亡 ， 1500 只 绵羊 随后 从同 一处 悬崖 跳 下 。 这是 2013 年 3 月 发生 在 土耳其 东部 城市 盖瓦 什的 一件 新鲜事 ， 想 知道 为什么 吗 ？ 天下 趣闻 为 你 展示 出乎意料 的 世界 ！ 点击 下载   http : / / 139url . cn / 98r6hc
174,1,您好，刚才为您服务的投顾工号为714047，如有任何疑问，可随时拨打021-36129866咨询，谢谢您的支持！【金策黄金】,您好 ， 刚才 为您服务 的 投顾 工号 为 714047 ， 如 有 任何 疑问 ， 可 随时 拨打 021 - 36129866 咨询 ， 谢谢您 的 支持 ！ 【 金策 黄金 】
175,1, 美媒曝光中国地下空军:不可战胜[搜狐]-中国移动冲浪助手:http://go.10086.cn/nd/mgx/QHpF4,  美媒 曝光 中国 地下 空军 : 不可 战胜 [ 搜狐 ] - 中国移动 冲浪 助手 : http : / / go.10086 . cn / nd / mgx / QHpF4
176,1,联通“沃音乐乐翻天”上线啦！电话里就能畅玩“听歌曲猜歌名、我爱记歌词”等精彩游戏。五元包月回复任意即可加入，拨1015559抢鲜体验！,联通 “ 沃 音乐 乐翻天 ” 上线 啦 ！ 电话 里 就 能 畅玩 “ 听歌曲 猜 歌名 、 我爱记 歌词 ” 等 精彩 游戏 。 五元 包月 回复 任意 即可 加入 ， 拨 1015559 抢鲜 体验 ！
177,0,【招商证券】财富收盘版：指数盘中震荡后探底回升继续维持强势，个股持续活跃。短期涨幅过大品种应适当逢高了结，谨防获利回吐。投资建议仅供参考。,【 招商 证券 】 财富 收盘 版 ： 指数 盘中 震荡 后 探底 回升 继续 维持 强势 ， 个股 持续 活跃 。 短期 涨幅 过大 品种 应适当 逢 高 了结 ， 谨防 获利 回吐 。 投资 建议 仅供参考 。
178,0,【谁呀】您的5个手机联系人在匿名版微信【谁呀】中描述了您的为人。点击 whoapp.net 下载【谁呀】。客服电话：02154397376,【 谁 呀 】 您 的 5 个 手机 联系人 在 匿名 版微信 【 谁 呀 】 中 描述 了 您 的 为 人 。 点击   whoapp . net   下载 【 谁 呀 】 。 客服 电话 ： 02154397376
179,0,"您好，我是机器人小e，可以为您提供移动业务和服务方面的咨询,24小时恭候您的光临","您好 ， 我 是 机器人 小 e ， 可以 为 您 提供 移动 业务 和 服务 方面 的 咨询 , 24 小时 恭候 您 的 光临"
180,1,【000060中金岭南】今冲击6出局！共同鉴赏！盘面放量，把握热点！14:35封仓明目标7！致电：02029051012【信托】,【 000060 中金 岭南 】 今 冲击 6 出局 ！ 共同 鉴赏 ！ 盘面 放量 ， 把握 热点 ！ 14 : 35 封仓明 目标 7 ！ 致电 ： 02029051012 【 信托 】
181,1,农家绿色庄园：30分钟直达东直门，桃花环抱、绿谷奇石，12.8万/套起，340-720平米！休闲、种植、度假在家中！电话4000836687,农家 绿色 庄园 ： 30 分钟 直达 东直门 ， 桃花 环抱 、 绿谷 奇石 ， 12.8 万 / 套 起 ， 340 - 720 平米 ！ 休闲 、 种植 、 度假 在 家中 ！ 电话 4000836687
182,0,【支付宝】你的支付宝正在不支持密码控件的环境中使用，校验码：240680，打死都不能告诉别人哦！唯一热线95188,【 支付宝 】 你 的 支付宝 正在 不 支持 密码 控件 的 环境 中 使用 ， 校验码 ： 240680 ， 打死 都 不能 告诉 别人 哦 ！ 唯一 热线 95188
183,1,淋漓的夏日，无线音乐给你带来无限的欢“乐”时光！活动期间发送SJTJ到10086首次开通咪咕特级会员1元升级包且在次月15日前不退订，即可获得2元话费和一次Ipad4等大礼抽奖机会哦！活动ing: http://139url.cn/9gjqpj,淋漓 的 夏日 ， 无线 音乐 给 你 带来 无限 的 欢 “ 乐 ” 时光 ！ 活动 期间 发送 SJTJ 到 10086 首次 开通 咪咕 特级 会员 1 元 升级包 且 在 次 月 15 日前 不 退订 ， 即可 获得 2 元 话费 和 一次 Ipad4 等 大礼 抽奖 机会 哦 ！ 活动 ing :   http : / / 139url . cn / 9gjqpj
184,0,【招商证券】新股发行提示：7月24日发行300384三联虹普30.66元/股上限0.5万股；300388国祯环保12.14元/股上限0.85万股；300389艾比森18.43元/股上限0.35万股；300391康跃科技9.84元/股上限0.3万股。仅供参考。,【 招商 证券 】 新股 发行 提示 ： 7 月 24 日 发行 300384 三联 虹普 30.66 元 / 股 上限 0.5 万股 ； 300388 国祯 环保 12.14 元 / 股 上限 0.85 万股 ； 300389 艾比 森 18.43 元 / 股 上限 0.35 万股 ； 300391 康跃 科技 9.84 元 / 股 上限 0.3 万股 。 仅供参考 。
185,0,"【招商银行】【招行北京金卡秘书】专享理财300651号,预期年率4.9%,期限35天,5万起,正在热销,售完即止.参与手机银行下载有礼""输邀请码110087有机会获iPhone5S","【 招商银行 】 【 招行 北京 金卡 秘书 】 专享 理财 300651 号 , 预期 年率 4.9% , 期限 35 天 , 5 万起 , 正在 热销 , 售完 即止 . 参与 手机 银行 下载 有礼 "" 输 邀请 码 110087 有 机会 获 iPhone5S"
186,1,唯品会周二精选推荐：宾度男装、蜜雪儿女装、欧珀莱化妆品、丹尼熊箱包、圣伽步男女鞋等热售！回复TD退订www.vipshop.com【唯品会】,唯品 会 周二 精选 推荐 ： 宾度 男装 、 蜜雪儿 女装 、 欧珀 莱 化妆品 、 丹尼 熊 箱包 、 圣伽步 男女 鞋 等 热售 ！ 回复 TD 退订 www . vipshop . com 【 唯品 会 】
187,0,您好，目前北京移动可提供多种充值缴费方式，您可以通过购买充值卡拨打13800138000，到营业厅交纳话费或预存，也可通过北京移动网站进行网上充值（随e行暂不支持）或购买充值卡。感谢您的使用！,您好 ， 目前 北京 移动 可 提供 多种 充值 缴费 方式 ， 您 可以 通过 购买 充值卡 拨打 13800138000 ， 到 营业厅 交纳 话费 或 预存 ， 也 可 通过 北京 移动 网站 进行 网上 充值 （ 随 e 行暂 不 支持 ） 或 购买 充值卡 。 感谢您 的 使用 ！
188,1,【联通热门应用推荐】疯狂斗地主(赢奖)――网络真人对战斗地主，体验秒杀对方的快感！免费下载:http://wostore.cn/I3IRFn,【 联通 热门 应用 推荐 】 疯狂 斗地主 ( 赢奖 ) ― ― 网络 真人 对 战斗 地主 ， 体验 秒杀 对方 的 快感 ！ 免费 下载 : http : / / wostore . cn / I3IRFn
189,0,"【南航】尊敬的陈广大,欢迎乘坐9月4日23:00北京-大连CZ6128,座位号49A,登机序号023,经济舱,登机口未分配,凭此信息及有效证件在航班起飞50分钟前到机场值班经理柜台打印登机牌、办理行李托运.登机口变更请留意机场服务信息。如需取消座位,请回复:QX证件号码.    ","【 南航 】 尊敬 的 陈 广大 , 欢迎 乘坐 9 月 4 日 23 : 00 北京 - 大连 CZ6128 , 座位号 49A , 登机 序号 023 , 经济舱 , 登机口 未 分配 , 凭此 信息 及 有效证件 在 航班 起飞 50 分钟 前到 机场 值班 经理 柜台 打印 登机牌 、 办理 行李 托运 . 登机口 变更 请 留意 机场 服务 信息 。 如需 取消 座位 , 请 回复 : QX 证件号码 .        "
190,0,【百度】【百度外卖】亲爱的用户，您的外卖已送达，感谢您对我们的支持！您有任何意见都请不吝评价：1、非常满意，赞一个；2、一般，还会来体验；3、很不满意（请告知下原因吧，我们一定竭力改进，例如：配送速度、菜品问题、压根没送到等）。,【 百度 】 【 百度 外卖 】 亲爱 的 用户 ， 您 的 外卖 已 送达 ， 感谢您 对 我们 的 支持 ！ 您 有 任何 意见 都 请 不吝 评价 ： 1 、 非常 满意 ， 赞 一个 ； 2 、 一般 ， 还会来 体验 ； 3 、 很 不 满意 （ 请 告知 下 原因 吧 ， 我们 一定 竭力 改进 ， 例如 ： 配送 速度 、 菜品 问题 、 压根 没 送到 等 ） 。
191,1,5月26日株洲美宝行拉响空“降”警报，总经理限时签售会，全系车型悦享百万钜惠，1.59超低利率。询：073122220000【株洲美宝行】,5 月 26 日 株洲 美宝 行拉响 空 “ 降 ” 警报 ， 总经理 限时 签售会 ， 全系 车型 悦享 百万 钜 惠 ， 1.59 超低 利率 。 询 ： 073122220000 【 株洲 美宝行 】
192,0,1.天气预报资讯版(TQZX),1 . 天气预报 资讯 版 ( TQZX )
193,1,特别的铃音献给特别的你!陕西联通为您推荐3首0元炫铃:左眼皮跳跳、漂亮的美美 、我要的幸福。拨1015601按3即可下载,特别 的 铃音 献给 特别 的 你 ! 陕西 联通 为 您 推荐 3 首 0 元炫铃 : 左 眼皮跳 跳 、 漂亮 的 美美   、 我要 的 幸福 。 拨 1015601 按 3 即可 下载
194,1,南山科技园稀缺红本厂房出售，面积3065平，地铁口，近大冲村华润旧改100米处价值倍增，租约6个点。13684988179孙小姐,南山 科技园 稀缺 红本 厂房 出售 ， 面积 3065 平 ， 地铁口 ， 近大冲村 华润 旧改 100 米处 价值 倍增 ， 租约 6 个点 。 13684988179 孙小姐
195,1,大金中央空调，地暖，热水，水处理，新风，家庭影院，背景音乐等中央系统“团购促销活动”火爆进行中，13661472420朱【上海永乐楼宇】,大 金 中央空调 ， 地暖 ， 热水 ， 水 处理 ， 新风 ， 家庭影院 ， 背景音乐 等 中央 系统 “ 团购 促销 活动 ” 火爆 进行 中 ， 13661472420 朱 【 上海 永乐 楼宇 】
